ObjectNumber,Title,ObjectName,Description
RV-2802-6,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is oval and the bowl has no feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark.  
Some parts of the upper rim are thickened and therefore stick out for decoration. 
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost. 
"
RV-2802-5,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is round and the bowl has no feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark. Some parts of the upper rim are thickened and therefore stick out for decoration. 
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost.
"
RV-2802-4,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is round  and the bowl has four cylindrical feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark.  
The outer side has carved decorations, mostly a band around the upper rim which shows geometrical patterns.
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost. 
"
RV-2802-3,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is round or oval and the bowl has two semi-circled feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark.  
The outer side has carved decorations, mostly a band around the upper rim which shows geometrical patterns.
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost."
RV-2802-2,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is round  and the bowl has four cylindrical feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark.  
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost. 
"
RV-2802-1,SCHOTEL VAN HOUT,spijzenbak,"The bowl is hewn from one piece of palm wood. The diameter is round and the bowl has four cylindrical feet. The surface is polished with a checkering file and a pumice. Then it was coloured dark.   
The carving of the bowls was the job of men. 
Bowls had several functions. Firstly were they used as dishes for food like soup with sago or meat. They were considered more valuable than the plaited and Panarium coated bowls, so they were mostly reserved for men and women of high rank. When a woman was in seclusion during her initiation, she had to eat out of wooden bowls.
A second function of wooden bowls was during ceremonies and rituals. 
In healing ceremonies, a wooden bowl with water was part of the equipment of the healer. The water was stirred to take in the soul, so that it could later be placed back into the ill person. 
A large wooden bowl was also reported to have been part of a feast to remember a deceased leader. The new leader was the host of this feast. All guests put as many betel nuts in the bowl as they had brought pigs to honour the new leader. When everybody had his turn, all the nuts were counted aloud in front of everybody. 
Sometimes, skulls of deceased family members were kept in such a bowl in the house to entertain a good  relationship to the patron ghost of the house, which the soul of the deceased is considered to be. The soul of a deceased father has the most protective powers. The skull protects the house and its people from malicious influences. It also punishes the family member, who act sinfully or against the moral. Offerings like aromatic herbs are put in the bowl from time to time. On public feasts, the bowl with the skull is brought out to the veranda and all the offerings made by the house owner are made in the name of the ghost. 
"
RV-2802-145,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-146,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-149,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-150,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-151,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-152,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-153,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-154,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-155,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
"
RV-2802-156,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-157,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-158,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-159,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-160,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. 
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Loose fibres are plaited into the bottom to create a fringe. 
The bags serve to store smaller goods such as betel nuts, sago flour and taro roots."
RV-2802-83,KALKSPATEL,kalkspatel,"This spatula is made from wood, probably palm wood. It is carved from one piece, as all spatulas are. One end is flat and broad. The middle part is round in diameter and longish. The tip of the handle is shaped like a crescent and represents a fish tail. Just below the tail is a bulge.  The wood is very smooth, as it was put in the mouth and no splinters should come off. It was the men's work to manufacture the spatulas, although it was used by men and women, sometimes even children. First, the wood is hewn with an adze. The shape of the spatula is then carved out with a shell knife. The wood is smoothened with leaves from bamboo and other plants which had the effect of sand paper. 
Spatulas are found everywhere on the Admiralty islands. In the northwest of the main island Manus, short and broad spatulas with relatively few decoration are dominant. Longer and thinner spatulas with a rich decoration in form of three-dimensional animals and human figures originate on Rambutjo island and are more common on the south coast. 
The spatula was stuck in a gourd and was used to bring the powdery lime from the gourd into the mouth for betel chewing. The lime was mixed in the mouth with betel pepper and areca nut and it helped to extract the active substance from the betel. The betel chewing is an important, everyday activity. Women, men and even children do it while sitting together talking or on almost all other occasions. The consummation can be compared to the smoking of cigarettes in Western societies. It has been practised for a long time. An unripe areca or commonly known betel nut is chewed together with a leaf from the betel pepper. Then the lime, which is made by burning coral or shells, is added to the mixture in the mouth. The lime dissolves the alkaloids in the betel nut which have a stimulating effect, as much as they relieve fatigue and hunger. The mixture is not swallowed.
"
RV-2802-84,KALKSPATEL,kalkspatel,"This spatula is made from wood, probably palm wood. It is carved from one piece, as all spatulas are. One end is flat and broad. The middle part is round in diameter and longish. The handle shows a human figure, probably a man, which is emanating from a crocodile's mouth. The hair is tied together and stands up high. The head is very big. This motif is a representation of the protective relationship between a human being and the ancestral beings, which are often shown as crocodiles. The human literally originates from the (mouth of) the ancestral being. The wood is very smooth, as it was put in the mouth and no splinters should come off. It was the men's work to manufacture the spatulas, although it was used by men and women, sometimes even children. First, the wood is hewn with an adze. The shape of the spatula is then carved out with a shell knife. The wood is smoothened with leaves from bamboo and other plants which had the effect of sand paper. 
Spatulas are found everywhere on the Admiralty islands. In the northwest of the main island Manus, short and broad spatulas with relatively few decoration are dominant. Longer and thinner spatulas with a rich decoration in form of three-dimensional animals and human figures originate on Rambutjo island and are more common on the south coast. 
The spatula was stuck in a gourd and was used to bring the powdery lime from the gourd into the mouth for betel chewing. The lime was mixed in the mouth with betel pepper and areca nut and it helped to extract the active substance from the betel. The betel chewing is an important, everyday activity. Women, men and even children do it while sitting together talking or on almost all other occasions. The consummation can be compared to the smoking of cigarettes in Western societies. It has been practised for a long time. An unripe areca or commonly known betel nut is chewed together with a leaf from the betel pepper. Then the lime, which is made by burning coral or shells, is added to the mixture in the mouth. The lime dissolves the alkaloids in the betel nut which have a stimulating effect, as much as they relieve fatigue and hunger. The mixture is not swallowed.
"
RV-2802-85,KALKSPATEL,kalkspatel,"This spatula is made from wood, probably palm wood. It is carved from one piece, as all spatulas are. One end is flat and broad. The middle part is round in diameter and longish. The tip of the handle is shaped like a crescent and represents a fish tail. Just below the tail is a bulge.  The wood is very smooth, as it was put in the mouth and no splinters should come off. It was the men's work to manufacture the spatulas, although it was used by men and women, sometimes even children. First, the wood is hewn with an adze. The shape of the spatula is then carved out with a shell knife. The wood is smoothened with leaves from bamboo and other plants which had the effect of sand paper. 
Spatulas are found everywhere on the Admiralty islands. In the northwest of the main island Manus, short and broad spatulas with relatively few decoration are dominant. Longer and thinner spatulas with a rich decoration in form of three-dimensional animals and human figures originate on Rambutjo island and are more common on the south coast. 
The spatula was stuck in a gourd and was used to bring the powdery lime from the gourd into the mouth for betel chewing. The lime was mixed in the mouth with betel pepper and areca nut and it helped to extract the active substance from the betel. The betel chewing is an important, everyday activity. Women, men and even children do it while sitting together talking or on almost all other occasions. The consummation can be compared to the smoking of cigarettes in Western societies. It has been practised for a long time. An unripe areca or commonly known betel nut is chewed together with a leaf from the betel pepper. Then the lime, which is made by burning coral or shells, is added to the mixture in the mouth. The lime dissolves the alkaloids in the betel nut which have a stimulating effect, as much as they relieve fatigue and hunger. The mixture is not swallowed.
"
RV-2802-166,DRAAGTAS,tas,"This bag is plaited of bast fibre. The fibre can be taken from different trees. Some fibres are dyed dark to create a contrasting pattern. The bag has a rectangular shape.
The bag is manufactured by women. First, the bottom is plaited into the desired width. Then the two sides are plaited upwards in one piece. The fibres at the sides are plaited into several cords or left loose. When the bag is used, the cords or loose fibres are knotted together to form a carrying strap. In the centre of the opening, some fibres are left to close the bag. The bottom has a fringe of fibres. 
The pattern is created through the different colours of the fibres and the alteration of the binding structure. The patterns consist of geometrical patterns like rhomboids, triangles and rectangles.
The bag is used mostly by women, but also men, though in a different way and for a different purpose.
Women carry those bags on their back, with the straps knotted and placed on top of the head. Sometimes, several bags are carried at once. They are used for carrying plants, roots and fruit from the gardens and market. Even children can be carried in them.
The men carry those kind of bags on their shoulder. The middle is tied together with a cord , so that one side of the bag is hanging in the front, the other in the back. This helps to distribute the weight. Men carry smaller items like betel nuts or a gourd in the bags.
"
RV-2802-169,TAS,tas,"This bag is plaited of palm leaves. It has a rectangular, almost square shape. It has additional red fibre plaited into the bag to create a rhomboid pattern.
Women manufacture those bags. They start with plaiting the upper rim out of a palm leaf rip, which is split into several parts which are intertwined. The rips are split again into smaller strips, which are plaited into the desired shape of the bag. The two sides are closed on the bottom. Some plaited cords are attached to the top as straps. 
The bags serve to carry smaller goods such as betel nuts and to store sago flour and taro roots. Some use it to carry food for a journey, such as fish and sago.
 
"
RV-2802-175,KALEBAS VOOR KALK,kalebas voor kalk,"A gourd is made from a special longish pumpkin. It is probably planted only for the production of gourds. This gourd is not finished yet, as it shows no burned decorations on the outside which is untypical. It is hollowed out and a small opening is put into it where the stem was. It has no constriction in the middle. 

All of the gourds are used to store and transport lime, which is used for the consummation of betel. They are put into bags or carried under the arm. There is always a spatula that is used with a gourd. 
The gourds can also serve as part of the bride price. 
When a relative visits from far away, he is welcomed with a gourd which is put under his arm. With this, he is invited to chew betel with the host. He is henceforth a protected guest in the house. 
The betel chewing is an important, everyday activity. Women, men and even children do it while sitting together talking or on almost all other occasions. The consummation can be compared to the smoking of cigarettes in Western societies. It has been practised for a long time. An unripe areca or commonly known betel nut is chewed together with a leaf from the betel pepper. Then the lime, which is made by burning coral or shells, is added to the mixture in the mouth. The lime dissolves the alkaloids in the betel nut which have a stimulating effect, as much as they relieve fatigue and hunger. The mixture is not swallowed.
The betel colours the saliva and the teeth bright red. The betel is said to preserve the teeth from decay, but it also causes the gum to recede so that the teeth fall out. Old people which have no teeth have to grind the mixture in a mortar. 
"
RV-2802-164,DRAAGTAS,tas,"This bag is plaited of bast fibre. The fibre can be taken from different trees. Some fibres are dyed dark to create a contrasting pattern. The bag has a rectangular shape.
The bag is manufactured by women. First, the bottom is plaited into the desired width. Then the two sides are plaited upwards in one piece. The fibres at the sides are plaited into several cords or left loose. When the bag is used, the cords or loose fibres are knotted together to form a carrying strap. In the centre of the opening, some fibres are left to close the bag. The bottom has a fringe of fibres. 
The pattern is created through the different colours of the fibres and the alteration of the binding structure. The patterns consist of geometrical patterns like rhomboids, triangles and rectangles.
The bag is used mostly by women, but also men, though in a different way and for a different purpose.
Women carry those bags on their back, with the straps knotted and placed on top of the head. Sometimes, several bags are carried at once. They are used for carrying plants, roots and fruit from the gardens and market. Even children can be carried in them.
The men carry those kind of bags on their shoulder. The middle is tied together with a cord , so that one side of the bag is hanging in the front, the other in the back. This helps to distribute the weight. Men carry smaller items like betel nuts or a gourd in the bags.
"
RV-2944-11,Beteldoos,sirihdoos,
RV-3015-1,Betelstel,sirihstel,
RV-3015-2,Betelstel,sirihstel,
RV-3058-5,Beteldoos,sirihdoos,"Gevlochten sirihdoos, bestaat uit twee delen; een binnen- en een buitendoos, die in elkaar passen. Beiden vierkant van vorm. De buitendoos bestaat nog weer uit twee in elkaar passende dozen, waarvan de binnenste van grof vlechtmateriaal in de kleur naturel is gemaakt in diagonale tweeslag. De buitenste doos met het over- schuivend deksel zijn vervaardigd van smallere bamboerepen, die deels zwart, deels bruin zijn gekleurd en deels naturel zijn gelaten. Door de toepassing van deze drie kleuren en door wisselende vlechttechniek is een fraai regelmatig geometrisch patroon over het gehele oppervlak verkregen.
In deze (dubbele) buitendoos past een binnendoos van breed bamboevlechtmateriaal in verticale eenslag. Deze binnendoos is geheel gevuld met kleinere en grotere doosjes in de kleur naturel, zes in totaal, voor de verschillende ingrediënten van de sirihpruim."
RV-3070-108,Betelvijzel,betelvijzel,
RV-3092-47,KALKHOUDER,kalkkoker,"Druppelvormige kalebas(boveneinde beschadigd en in 1954 gerepareerd), met zwarthouten kalkspatel, aan het boveneinde voorzien van enig geometrisch snijwerk.

Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm, de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale houders."
RV-3155-39,Beteltas,sirihtas,"(De catalogus van Broek spreekt van salipi, welk woord echter in het Karo-Bataksche woordenboek van Joustra niet voorkomt, doch wel in Angkola, Sipirok en Mandailing gebruikelijk is).

Van binnen een zak van vrij grof gevlochten pandanus in diagonale dichte twee- één slag; daaromheen een buitenste zak, die langs de bovenrand met dik zwart gevlochten garen aan de binnenzak is vast- genaaid.
Deze buitenzak is zeer fraai in schuine richting gevlochten en heeft twee ajourranden, boven een smalle, in het midden een brede ajourstrook. Door deze opengewerkte gedeelte schemert een belegsel door tussen binnen- en buitenzak, afwisselend van klatergoud en roodkatoen.
Door gebruikmaking van donkerbruingekleurde ""draden"" zijn nog drie randen gevormd in geometrische motief n.l. een rand langs de boven- kant, één langs de onderkant en één tussen de twee ajourranden. De tas is vrijwel rechthoekig van vorm."
RV-3155-40,Beteltas,sirihtas,"(De catalogus van Broek spreekt van Salipi, welk woord echter in het Karo-Bataksch woordenboek van Joustra niet voorkomt, doch wel in Angkola, Sipirok en Mandailing gebruikelijk is).
Van binnen een zak van vrij grof gevlochten pandanus in diagonale twee- éénslag, daaromheen een buitenste zak, die langs de bovenrand met dik zwart gevlochten garen aan de binnenzak is vastgenaaid.
Deze buitenste zak is fraai in diagonale éénslag gevlochten; door gebruikmaking van donkerbruingekleurde ""draden"" zijn geometrische verticale en horizontale banen gevormd.
Verder zijn door open vlechtwerk ajourranden ontstaan nl. twee smalle langs de bovenkant en één brede in het middengedeelte, die door dicht vlechtwerk wordt onderbroken."
RV-3155-57,VOOROUDERBEELD,voorouderbeeld,"Het beeld, dat een zittende mannenfiguur voorstelt, is met voetstuk en zetel gesneden uit één stuk donkerbruin gekleurd hard hout; de oor- spronkelijke lichtere houtskleur schemert hier en daar door.
Het is een fraai stuk sculptuur, natuurgetrouw uitgebeeld.
De armen zijn vrij van het lichaam gesneden, de handen rusten op de knieën, in de ene hand wordt een napje gedragen, in de andere een staafje met een kerf, vermoedelijk voorwerpen in gebruik oor het stampen van de betelnoot. Om de rechterarm is een polssieraad uitge- beeld. Aan de grote voeten zijn de vijf tenen duidelijk uitgesneden. Om de hals zijn twee halsbanden uitgesneden, één glas en één vlechtwerk nabootsend.
Het gelaat draagt een smalle wipneus met sterk vooruitstekende punt, de mond staat scherp naar voren, de ogen zijn spleetvormig en iets uit- puilend, onder schuin omhooglopende wenkbrauwbogen.
Het rechter oorlel dat zeer langgerekt tot beneden de schouders is, draagt een ronde oorhanger, het linkeroor is van normale vorm.
Op het hoofd staat een kroonvormig hoofddeksel, met voor, achter en aan de beide zijden uitsteeksels, het voorste, dat schuin naar voren staat, is het hoogste."
RV-3155-112,Beteldoos,sirihdoos,"Een zware rechthoekige doos met schuine hoeken; het deksel met twee zware scharnieren aan de doos bevestigd. Gegoten van messing met een versiering in gestyleerde bladranken, zowel op het deksel als op de op- staande wanden. De floralistische motieven zijn verfraaid door een op- vulling met gala, een zwarte hars, die hier en daar afgeschilferd is. In het inwendige van de doos een overdwars tussenschot bij één der uiteinde, hierop een scharnierend deksel. Het door dit tussenschot gevormde vakje is nog eens in tweeën gedeeld.
Deze doos is van een stevig en degelijk maaksel."
RV-3155-153,Betelschaal,sirihschaal,"Bestaat uit twee gedeelten nl. 1. de eigenlijke vrij diepe schaal met hori- zontaal uitstaande rand en 2. de voet, die met een soort bajonetsluiting aan 1. is bevestigd. Deze voet wordt naar beneden toe breder.
Zowel schaal als voet zijn - indien men enige concentrische cirkels buiten beschouwing laat - niet versierd."
RV-3155-154,Betelstel,sirihstel ; sirihdoos,"Een grote zwart gekleurde, uit één stuk hout uitgeholde kom op laag voetstuk, dat met een koperen band is bekleed. Direct onder de boven- rand een rondgaandeband, waarin aaneengeschakelde bladranken zijn uitgesneden. Overigens is deze kom aan de buitenkant glad, het inwen- dige is zeer ruw en slordig afgewerkt. In een rand past op deze kom een rond houten deksel; op het middenstuk hiervan staat een gegoten geel- koperen zuil, ingelaten door een gat en met een spie vastgezet.
Op het deksel staan vijf geelkoperen voorwerpen en wel:
a) twee geheel gelijke potjes zonder deksel, waarop in het midden ter versiering langgerekte verticale deuken zijn geslagen; b) een gladde plat- bolvormige gedekselde doos op een rond voetstuk; c) een hoge ronde pot met deksel, geheel onversierd behalve een geribbelde rand boven het grondvlak en tenslotte d) een platte peperhuisvormige koker (wadah soeroeh) voor de sirihbladeren. Geen van deze koperen voorwerpen, dienende voor de ingrediënten van de sirihpruim, is door ciseleren verfraaid."
RV-3155-154a1,Betelbak,sirihbak,"Een grote zwart gekleurde, uit één stuk hout uitgeholde kom op laag voetstuk, dat met een koperen band is bekleed. Direct onder de boven- rand een rondgaandeband, waarin aaneengeschakelde bladranken zijn uitgesneden. Overigens is deze kom aan de buitenkant glad, het inwen- dige is zeer ruw en slordig afgewerkt. In een rand past op deze kom een rond houten deksel; op het middenstuk hiervan staat een gegoten geel- koperen zuil, ingelaten door een gat en met een spie vastgezet.
Op het deksel staan vijf geelkoperen voorwerpen en wel:
a) twee geheel gelijke potjes zonder deksel, waarop in het midden ter versiering langgerekte verticale deuken zijn geslagen; b) een gladde plat- bolvormige gedekselde doos op een rond voetstuk; c) een hoge ronde pot met deksel, geheel onversierd behalve een geribbelde rand boven het grondvlak en tenslotte d) een platte peperhuisvormige koker (wadah soeroeh) voor de sirihbladeren. Geen van deze koperen voorwerpen, dienende voor de ingrediënten van de sirihpruim, is door ciseleren verfraaid."
